0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3889,0.0,0.0,0.0,0.0,0.0,1.3889,0.0,0.0,0.0,0.0,0.0,0.0,1.3889,0.0,1.3889,1.3889,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7222,31.9444,31.9444,25.0,23.6111,36.1111,45.8333,13.8889,16.6667,12.5,0.0,0.0,0.0,1.3889,0.0
9.7222,1.3889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1667,23.6111,33.3333,19.4444,16.6667,5.5556,2.7778,5.5556,33.3333,6.9444,0.0,9.7222,6.9444,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2778,29.1667,38.8889,30.5556,12.5,16.6667,1.3889,15.2778,2.7778,4.1667,13.8889,16.6667,0.0,1.3889,12.5,6.9444,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.3889,0.0,0.0,8.3333,15.2778,9.7222,15.2778,9.7222,6.9444,13.8889,19.4444,4.1667,23.6111,5.5556,19.4444,23.6111,19.4444,15.2778,0.0,0.0,9.7222,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8333,15.2778,9.7222,8.3333,2.7778,5.5556,9.7222,20.8333,9.7222,8.3333,6.9444,2.7778,20.8333,12.5,26.3889,27.7778,5.5556,0.0,13.8889,4.1667,2.7778,1.3889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0556,19.4444,9.7222,6.9444,16.6667,8.3333,9.7222,15.2778,8.3333,13.8889,12.5,8.3333,5.5556,8.3333,6.9444,27.7778,16.6667,13.8889,0.0,0.0,15.2778,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7778,15.2778,4.1667,11.1111,5.5556,11.1111,11.1111,9.7222,2.7778,4.1667,12.5,11.1111,5.5556,19.4444,4.1667,13.8889,5.5556,11.1111,2.7778,0.0,9.7222,1.3889,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.3889,29.1667,18.0556,15.2778,18.0556,12.5,13.8889,4.1667,6.9444,2.7778,2.7778,6.9444,2.7778,6.9444,15.2778,13.8889,13.8889,15.2778,2.7778,4.1667,1.3889,12.5,0.0,1.3889
0.0,0.0,0.0,0.0,0.0,12.5,36.1111,26.3889,18.0556,11.1111,8.3333,4.1667,5.5556,1.3889,2.7778,8.3333,4.1667,9.7222,4.1667,16.6667,19.4444,12.5,6.9444,11.1111,8.3333,5.5556,1.3889,12.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,34.7222,6.9444,31.9444,5.5556,5.5556,13.8889,4.1667,5.5556,13.8889,5.5556,18.0556,2.7778,9.7222,11.1111,12.5,2.7778,22.2222,9.7222,20.8333,12.5,0.0,8.3333,11.1111,0.0,1.3889
0.0,0.0,0.0,0.0,0.0,16.6667,12.5,27.7778,2.7778,2.7778,12.5,11.1111,6.9444,27.7778,9.7222,1.3889,1.3889,6.9444,15.2778,5.5556,12.5,4.1667,15.2778,5.5556,5.5556,6.9444,27.7778,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,18.0556,26.3889,38.8889,11.1111,0.0,4.1667,5.5556,8.3333,11.1111,27.7778,27.7778,19.4444,22.2222,11.1111,5.5556,19.4444,34.7222,11.1111,1.3889,2.7778,16.6667,13.8889,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,19.4444,8.3333,30.5556,9.7222,6.9444,4.1667,1.3889,0.0,8.3333,16.6667,2.7778,9.7222,5.5556,20.8333,27.7778,8.3333,15.2778,16.6667,12.5,2.7778,29.1667,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.3889,18.0556,26.3889,12.5,9.7222,8.3333,4.1667,11.1111,4.1667,8.3333,12.5,9.7222,4.1667,27.7778,13.8889,9.7222,6.9444,9.7222,8.3333,15.2778,22.2222,1.3889,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.1667,15.2778,8.3333,11.1111,4.1667,13.8889,4.1667,1.3889,11.1111,15.2778,16.6667,9.7222,9.7222,13.8889,9.7222,5.5556,12.5,6.9444,19.4444,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9444,13.8889,16.6667,12.5,6.9444,5.5556,8.3333,2.7778,26.3889,13.8889,4.1667,4.1667,9.7222,6.9444,9.7222,23.6111,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,8.3333,15.2778,13.8889,9.7222,8.3333,5.5556,6.9444,5.5556,27.7778,20.8333,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1667,15.2778,9.7222,12.5,13.8889,16.6667,6.9444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
